internal_id,variant_1,variant_2,file_name,unique_entry_id,item_name,variation,body_title,version,diy,body_customize,catalog,outdoor,pattern_customize,hha_series,hha_set,source_source_id
4141,2,0,FtrAmeretroChairL_Remake_2_0,zgWxajp5k6nBRC9pM,diner sofa,Yellow,,1.0.0,0,0,1,0,0,diner,,13
4141,3,0,FtrAmeretroChairL_Remake_3_0,matmtK77Y7Ng7DnwP,diner sofa,Aquamarine,,1.0.0,0,0,1,0,0,diner,,13
4141,4,0,FtrAmeretroChairL_Remake_4_0,my3TEsfTP7Rf3Jhdo,diner sofa,Pink,,1.0.0,0,0,1,0,0,diner,,13
4141,5,0,FtrAmeretroChairL_Remake_5_0,tMPQKCHKG76kTSa6c,diner sofa,Cream,,1.0.0,0,0,1,0,0,diner,,13
4141,6,0,FtrAmeretroChairL_Remake_6_0,kNN68sPamyZEMcKED,diner sofa,Black,,1.0.0,0,0,1,0,0,diner,,13
2020,0,0,FtrDirectorchair_Remake_0_0,BcWD92LuTedKEGqnk,director's chair,Light brown,,1.0.0,0,0,1,1,1,,,10
2020,0,1,FtrDirectorchair_Remake_0_1,uCPaC8cXQ328yf84f,director's chair,Light brown,,1.0.0,0,0,1,1,1,,,10
2020,0,2,FtrDirectorchair_Remake_0_2,inAWvx6qWjoDJXFHR,director's chair,Light brown,,1.0.0,0,0,1,1,1,,,10
2020,1,0,FtrDirectorchair_Remake_1_0,8BqF66JW6uaT2ERoR,director's chair,Dark brown,,1.0.0,0,0,1,1,1,,,10
2020,1,1,FtrDirectorchair_Remake_1_1,hk2w8Qs5zg2C2pZKT,director's chair,Dark brown,,1.0.0,0,0,1,1,1,,,10
2020,1,2,FtrDirectorchair_Remake_1_2,7szEMtzuzPF9LFXWN,director's chair,Dark brown,,1.0.0,0,0,1,1,1,,,10
2020,2,0,FtrDirectorchair_Remake_2_0,7d3N2ZzCuzqZmqvGS,director's chair,White,,1.0.0,0,0,1,1,1,,,10
2020,2,1,FtrDirectorchair_Remake_2_1,n2rsd5ezLDLfpb3Go,director's chair,White,,1.0.0,0,0,1,1,1,,,10
2020,2,2,FtrDirectorchair_Remake_2_2,w2BPyWgPr2Xi2Qdro,director's chair,White,,1.0.0,0,0,1,1,1,,,10
2020,3,0,FtrDirectorchair_Remake_3_0,AdCNZE7Xc7pQvcyuT,director's chair,Black,,1.0.0,0,0,1,1,1,,,10
2020,3,1,FtrDirectorchair_Remake_3_1,B2SwQhjkNzak56XcA,director's chair,Black,,1.0.0,0,0,1,1,1,,,10
2020,3,2,FtrDirectorchair_Remake_3_2,XXGLvLi2qFdXwdims,director's chair,Black,,1.0.0,0,0,1,1,1,,,10
1241,0,0,FtrWorkbench_Remake_0_0,FE6vccFauNRCgRuj7,DIY workbench,Natural,Paint color,1.0.0,1,1,0,0,0,,,4
1241,1,0,FtrWorkbench_Remake_1_0,WRrrjddCkWATqKCEn,DIY workbench,Ash brown,Paint color,1.0.0,1,1,0,0,0,,,4
1241,2,0,FtrWorkbench_Remake_2_0,LpRARwCf4m2SnN7YL,DIY workbench,Brown,Paint color,1.0.0,1,1,0,0,0,,,4
1241,3,0,FtrWorkbench_Remake_3_0,MnRH36ferNHuWkGJh,DIY workbench,Black,Paint color,1.0.0,1,1,0,0,0,,,4
1241,4,0,FtrWorkbench_Remake_4_0,hA9urwzivWTdEHFyH,DIY workbench,White,Paint color,1.0.0,1,1,0,0,0,,,4
1241,5,0,FtrWorkbench_Remake_5_0,aYcS5STicPHQhkPCN,DIY workbench,Marine blue,Paint color,1.0.0,1,1,0,0,0,,,4
1241,6,0,FtrWorkbench_Remake_6_0,pdCa4xsX39Kn4wkuz,DIY workbench,Yellow,Paint color,1.0.0,1,1,0,0,0,,,4
1241,7,0,FtrWorkbench_Remake_7_0,oD86rfgh9WZo9gs53,DIY workbench,Red,Paint color,1.0.0,1,1,0,0,0,,,4
941,0,0,FtrDJbooth_Remake_0_0,A2xYqBYevdm95EgvW,DJ's turntable,Black,,1.0.0,0,0,1,0,1,,,13
941,0,1,FtrDJbooth_Remake_0_1,tJycGkK2bkDbkfH6H,DJ's turntable,Black,,1.0.0,0,0,1,0,1,,,13
941,0,2,FtrDJbooth_Remake_0_2,khP7TPfWJFziysppy,DJ's turntable,Black,,1.0.0,0,0,1,0,1,,,13
941,0,3,FtrDJbooth_Remake_0_3,a7QLYRSrp7qYBncbQ,DJ's turntable,Black,,1.0.0,0,0,1,0,1,,,13
941,0,4,FtrDJbooth_Remake_0_4,GXqxMzdK4uSSLgh2r,DJ's turntable,Black,,1.0.0,0,0,1,0,1,,,13
941,0,5,FtrDJbooth_Remake_0_5,XG5yDiNsiS3iYQ86f,DJ's turntable,Black,,1.0.0,0,0,1,0,1,,,13
941,0,6,FtrDJbooth_Remake_0_6,rJ6XcP7hnLAdPQnSW,DJ's turntable,Black,,1.0.0,0,0,1,0,1,,,13
941,0,7,FtrDJbooth_Remake_0_7,wiDXp2jhc9gDontZd,DJ's turntable,Black,,1.0.0,0,0,1,0,1,,,13
941,1,0,FtrDJbooth_Remake_1_0,hwwWL9r6bFfdvuC2Z,DJ's turntable,White,,1.0.0,0,0,1,0,1,,,13
941,1,1,FtrDJbooth_Remake_1_1,bs8nSEeWWnifdCLv5,DJ's turntable,White,,1.0.0,0,0,1,0,1,,,13
941,1,2,FtrDJbooth_Remake_1_2,JonDQGorD3o3MrrwT,DJ's turntable,White,,1.0.0,0,0,1,0,1,,,13
941,1,3,FtrDJbooth_Remake_1_3,6s7phmS4watofExnd,DJ's turntable,White,,1.0.0,0,0,1,0,1,,,13
941,1,4,FtrDJbooth_Remake_1_4,aSNYiQ9eMC6cntDJp,DJ's turntable,White,,1.0.0,0,0,1,0,1,,,13
941,1,5,FtrDJbooth_Remake_1_5,Zc5bumixEtDdKT59r,DJ's turntable,White,,1.0.0,0,0,1,0,1,,,13
941,1,6,FtrDJbooth_Remake_1_6,zCn44x3beQ8G8Dna7,DJ's turntable,White,,1.0.0,0,0,1,0,1,,,13
941,1,7,FtrDJbooth_Remake_1_7,FyC8fe6YfntWN3Bz6,DJ's turntable,White,,1.0.0,0,0,1,0,1,,,13
941,2,0,FtrDJbooth_Remake_2_0,cXKNZkCugNQWiaB7o,DJ's turntable,Brown,,1.0.0,0,0,1,0,1,,,13
941,2,1,FtrDJbooth_Remake_2_1,khsPdhGEtu9MBgdPK,DJ's turntable,Brown,,1.0.0,0,0,1,0,1,,,13
941,2,2,FtrDJbooth_Remake_2_2,C2xPZey8wu6SXsP55,DJ's turntable,Brown,,1.0.0,0,0,1,0,1,,,13
941,2,3,FtrDJbooth_Remake_2_3,uLRRxQ9bd9KmP9gXG,DJ's turntable,Brown,,1.0.0,0,0,1,0,1,,,13
941,2,4,FtrDJbooth_Remake_2_4,3rTcLoj8ghfenGYi6,DJ's turntable,Brown,,1.0.0,0,0,1,0,1,,,13
941,2,5,FtrDJbooth_Remake_2_5,bqfo5GNjkEHYcvP4j,DJ's turntable,Brown,,1.0.0,0,0,1,0,1,,,13
941,2,6,FtrDJbooth_Remake_2_6,xh3cFfyK2BcnY8K48,DJ's turntable,Brown,,1.0.0,0,0,1,0,1,,,13
941,2,7,FtrDJbooth_Remake_2_7,3u6rWaG4i8SHTGLC7,DJ's turntable,Brown,,1.0.0,0,0,1,0,1,,,13
941,3,0,FtrDJbooth_Remake_3_0,oZnezDJoMgZsmtYAE,DJ's turntable,Pink,,1.0.0,0,0,1,0,1,,,13
941,3,1,FtrDJbooth_Remake_3_1,xxNGAuDmbE5mS8Pvm,DJ's turntable,Pink,,1.0.0,0,0,1,0,1,,,13
941,3,2,FtrDJbooth_Remake_3_2,K6rYoGddHcZXf9pcz,DJ's turntable,Pink,,1.0.0,0,0,1,0,1,,,13
941,3,3,FtrDJbooth_Remake_3_3,WAjTZNn9zWNeAEmkF,DJ's turntable,Pink,,1.0.0,0,0,1,0,1,,,13
941,3,4,FtrDJbooth_Remake_3_4,Z5nWN6mMZrdfPRbrG,DJ's turntable,Pink,,1.0.0,0,0,1,0,1,,,13
941,3,5,FtrDJbooth_Remake_3_5,fDurnLfo99gTz4Mec,DJ's turntable,Pink,,1.0.0,0,0,1,0,1,,,13
941,3,6,FtrDJbooth_Remake_3_6,QKxdccHKrPrAL7gs3,DJ's turntable,Pink,,1.0.0,0,0,1,0,1,,,13
941,3,7,FtrDJbooth_Remake_3_7,QSap5eKnNzdocR5Rj,DJ's turntable,Pink,,1.0.0,0,0,1,0,1,,,13
1799,0,0,FtrDoghouse_Remake_0_0,hoPZHBjtdrmtQFwbW,doghouse,Natural,Paint color,1.0.0,1,1,0,1,0,,,4
1799,1,0,FtrDoghouse_Remake_1_0,iWSD7v7sahg432NoB,doghouse,Green,Paint color,1.0.0,1,1,0,1,0,,,4
1799,2,0,FtrDoghouse_Remake_2_0,sudGbdjxgLFWnFYiN,doghouse,Blue,Paint color,1.0.0,1,1,0,1,0,,,4
1799,3,0,FtrDoghouse_Remake_3_0,GzLQ5qFvYb6yGp6ry,doghouse,Red,Paint color,1.0.0,1,1,0,1,0,,,4
1799,4,0,FtrDoghouse_Remake_4_0,B3N6pFB6Lg4Ba6NJd,doghouse,Black,Paint color,1.0.0,1,1,0,1,0,,,4
2554,0,0,FtrSofaL_Remake_0_0,tFNMuK8wMPgBbcQSR,double sofa,Red,,1.0.0,0,0,1,0,0,,,11
2554,1,0,FtrSofaL_Remake_1_0,gBgxXTg5sdDpWjMYN,double sofa,Yellow,,1.0.0,0,0,1,0,0,,,11
2554,2,0,FtrSofaL_Remake_2_0,YMr98F45XNpMx2yKk,double sofa,Green,,1.0.0,0,0,1,0,0,,,11
2554,3,0,FtrSofaL_Remake_3_0,9j9CToxTa98p8ADsX,double sofa,Blue,,1.0.0,0,0,1,0,0,,,11
2554,4,0,FtrSofaL_Remake_4_0,DrPRBrfarLR5Dg3hn,double sofa,White,,1.0.0,0,0,1,0,0,,,11
2554,5,0,FtrSofaL_Remake_5_0,FTAzAxnhcegy2HrJo,double sofa,Light brown,,1.0.0,0,0,1,0,0,,,11
2554,6,0,FtrSofaL_Remake_6_0,qQ7tE6QPJsup4f5SY,double sofa,Dark brown,,1.0.0,0,0,1,0,0,,,11
2554,7,0,FtrSofaL_Remake_7_0,mNEhzPfdZo5uFJgvu,double sofa,Black,,1.0.0,0,0,1,0,0,,,11
4109,0,0,FtrRefrigeratorDoubledoor_Remake_0_0,KKtvkcrumjDTNKZzB,double-door refrigerator,Silver,,1.0.0,0,0,1,0,0,,,12
4109,1,0,FtrRefrigeratorDoubledoor_Remake_1_0,3JgqHzKRyJgqfoZBv,double-door refrigerator,White,,1.0.0,0,0,1,0,0,,,12
4109,2,0,FtrRefrigeratorDoubledoor_Remake_2_0,YsTREBbjLRHoiAuDT,double-door refrigerator,Black,,1.0.0,0,0,1,0,0,,,12
4109,3,0,FtrRefrigeratorDoubledoor_Remake_3_0,qJdb2G7ruCmuijzZ6,double-door refrigerator,Red,,1.0.0,0,0,1,0,0,,,12
1802,0,0,FtrDrinkmachine_Remake_0_0,QRoa6WtcrPAcJSr8n,drink machine,Red,,1.0.0,0,0,0,1,1,,,8
1802,0,1,FtrDrinkmachine_Remake_0_1,Tiho3w4ZpFyBs9NJk,drink machine,Red,,1.0.0,0,0,0,1,1,,,8
1802,0,2,FtrDrinkmachine_Remake_0_2,xYeAb9JdRdHfS2XwW,drink machine,Red,,1.0.0,0,0,0,1,1,,,8
1802,0,3,FtrDrinkmachine_Remake_0_3,Rs5vhnfy6FfMnfafs,drink machine,Red,,1.0.0,0,0,0,1,1,,,8
1802,1,0,FtrDrinkmachine_Remake_1_0,MaZX4782ksqyGNuDf,drink machine,Blue,,1.0.0,0,0,0,1,1,,,8
1802,1,1,FtrDrinkmachine_Remake_1_1,qPpkfGyC5MJCaM66G,drink machine,Blue,,1.0.0,0,0,0,1,1,,,8
1802,1,2,FtrDrinkmachine_Remake_1_2,mXnM5GNSjwfxXcs9y,drink machine,Blue,,1.0.0,0,0,0,1,1,,,8
1802,1,3,FtrDrinkmachine_Remake_1_3,uRpbWPYDPYed87iGJ,drink machine,Blue,,1.0.0,0,0,0,1,1,,,8
1802,2,0,FtrDrinkmachine_Remake_2_0,cNDbzjeY4jPFneYs7,drink machine,White,,1.0.0,0,0,0,1,1,,,8
1802,2,1,FtrDrinkmachine_Remake_2_1,sSQ4FGyAfJAZDEyyG,drink machine,White,,1.0.0,0,0,0,1,1,,,8
1802,2,2,FtrDrinkmachine_Remake_2_2,3P2tspJyPSwG6QcFQ,drink machine,White,,1.0.0,0,0,0,1,1,,,8
1802,2,3,FtrDrinkmachine_Remake_2_3,74P7tLbyEZrpKvApH,drink machine,White,,1.0.0,0,0,0,1,1,,,8
1802,3,0,FtrDrinkmachine_Remake_3_0,uwPNW4SKvyZSDgrr5,drink machine,Black,,1.0.0,0,0,0,1,1,,,8
1802,3,1,FtrDrinkmachine_Remake_3_1,yvNp9WZdDzNapncNW,drink machine,Black,,1.0.0,0,0,0,1,1,,,8
1802,3,2,FtrDrinkmachine_Remake_3_2,FKkmBewqydtbahDnN,drink machine,Black,,1.0.0,0,0,0,1,1,,,8
1802,3,3,FtrDrinkmachine_Remake_3_3,adYRedjai5kyvXgXi,drink machine,Black,,1.0.0,0,0,0,1,1,,,8
1802,4,0,FtrDrinkmachine_Remake_4_0,4XfpCWvroHBS2cyy9,drink machine,Green,,1.0.0,0,0,0,1,1,,,8
1802,4,1,FtrDrinkmachine_Remake_4_1,6LZkJtd2yBuksmagQ,drink machine,Green,,1.0.0,0,0,0,1,1,,,8
1802,4,2,FtrDrinkmachine_Remake_4_2,bKmHa5c42pn7zT8A4,drink machine,Green,,1.0.0,0,0,0,1,1,,,8
1802,4,3,FtrDrinkmachine_Remake_4_3,z9F9xZfFajuxvQsNf,drink machine,Green,,1.0.0,0,0,0,1,1,,,8
1802,5,0,FtrDrinkmachine_Remake_5_0,BvaZkCoaQaetN8Ne7,drink machine,Pink,,1.0.0,0,0,0,1,1,,,8
1802,5,1,FtrDrinkmachine_Remake_5_1,KKNbtA4LAciMe2hB8,drink machine,Pink,,1.0.0,0,0,0,1,1,,,8
1802,5,2,FtrDrinkmachine_Remake_5_2,9rwSiPhTuvpByno74,drink machine,Pink,,1.0.0,0,0,0,1,1,,,8
1802,5,3,FtrDrinkmachine_Remake_5_3,5YRKzJ4SAbrvhh52C,drink machine,Pink,,1.0.0,0,0,0,1,1,,,8
2319,0,0,FtrDrinkingfountain_Remake_0_0,8CZv66ph6jQhktPNM,drinking fountain,Ivory,Color,1.0.0,1,1,0,1,0,,,4
2319,1,0,FtrDrinkingfountain_Remake_1_0,WPBvK3psRSd7LnPHA,drinking fountain,Gray,Color,1.0.0,1,1,0,1,0,,,4
2319,2,0,FtrDrinkingfountain_Remake_2_0,S8ToJeHk95jjQKr4z,drinking fountain,Brown,Color,1.0.0,1,1,0,1,0,,,4
2319,3,0,FtrDrinkingfountain_Remake_3_0,qsxAsMBP75nzCcjFh,drinking fountain,Black,Color,1.0.0,1,1,0,1,0,,,4
1803,0,0,FtrDrumSet_Remake_0_0,heAnz8cTRvuiYRaXD,drum set,Golden yellow,,1.0.0,0,0,1,0,1,,,13
1803,0,1,FtrDrumSet_Remake_0_1,kRZQ8deQfYc7wSCE6,drum set,Golden yellow,,1.0.0,0,0,1,0,1,,,13
1803,0,2,FtrDrumSet_Remake_0_2,y5u7SQ5TT2vRn9wEX,drum set,Golden yellow,,1.0.0,0,0,1,0,1,,,13
1803,0,3,FtrDrumSet_Remake_0_3,cbbeep6nGxy74h2NM,drum set,Golden yellow,,1.0.0,0,0,1,0,1,,,13
1803,0,4,FtrDrumSet_Remake_0_4,9A4Q2SmtfM2yEpMLJ,drum set,Golden yellow,,1.0.0,0,0,1,0,1,,,13
1803,0,5,FtrDrumSet_Remake_0_5,W7tW26QEMaobkH3YB,drum set,Golden yellow,,1.0.0,0,0,1,0,1,,,13
1803,1,0,FtrDrumSet_Remake_1_0,BNviYpPKm6sdKH2Ne,drum set,Cosmo black,,1.0.0,0,0,1,0,1,,,13
1803,1,1,FtrDrumSet_Remake_1_1,duF9PsZQC98Rx8dCm,drum set,Cosmo black,,1.0.0,0,0,1,0,1,,,13
1803,1,2,FtrDrumSet_Remake_1_2,si2MAS7xkGLYbbkpw,drum set,Cosmo black,,1.0.0,0,0,1,0,1,,,13
1803,1,3,FtrDrumSet_Remake_1_3,EyJABze6ajWPuNnFW,drum set,Cosmo black,,1.0.0,0,0,1,0,1,,,13
1803,1,4,FtrDrumSet_Remake_1_4,oNB68dqM9aGzXMfdK,drum set,Cosmo black,,1.0.0,0,0,1,0,1,,,13
1803,1,5,FtrDrumSet_Remake_1_5,yBe4uerAv5uHww8XB,drum set,Cosmo black,,1.0.0,0,0,1,0,1,,,13
1803,2,0,FtrDrumSet_Remake_2_0,u55AW4g7udJszSZvC,drum set,Pearl white,,1.0.0,0,0,1,0,1,,,13
1803,2,1,FtrDrumSet_Remake_2_1,seziiMGiAJjaLpN6K,drum set,Pearl white,,1.0.0,0,0,1,0,1,,,13
1803,2,2,FtrDrumSet_Remake_2_2,vykiTRvXpf3iyzyHT,drum set,Pearl white,,1.0.0,0,0,1,0,1,,,13
1803,2,3,FtrDrumSet_Remake_2_3,PDpGfn6RT7k2TBvfn,drum set,Pearl white,,1.0.0,0,0,1,0,1,,,13
1803,2,4,FtrDrumSet_Remake_2_4,YY9DThLxragxuCtsb,drum set,Pearl white,,1.0.0,0,0,1,0,1,,,13
1803,2,5,FtrDrumSet_Remake_2_5,TomLT6ErqvhtyHWBD,drum set,Pearl white,,1.0.0,0,0,1,0,1,,,13
1803,3,0,FtrDrumSet_Remake_3_0,PcQaapRq3gCRPpxjo,drum set,Natural wood,,1.0.0,0,0,1,0,1,,,13
1803,3,1,FtrDrumSet_Remake_3_1,DeZ9CJbcubQW4Skho,drum set,Natural wood,,1.0.0,0,0,1,0,1,,,13
1803,3,2,FtrDrumSet_Remake_3_2,9CeQ4euhbw5sMSxBJ,drum set,Natural wood,,1.0.0,0,0,1,0,1,,,13
1803,3,3,FtrDrumSet_Remake_3_3,ztDHbywWyAMugQw9a,drum set,Natural wood,,1.0.0,0,0,1,0,1,,,13
1803,3,4,FtrDrumSet_Remake_3_4,kYCRpKyhmcGyFyRjE,drum set,Natural wood,,1.0.0,0,0,1,0,1,,,13
1803,3,5,FtrDrumSet_Remake_3_5,hHDXhaLcySbPZLXWh,drum set,Natural wood,,1.0.0,0,0,1,0,1,,,13
1803,4,0,FtrDrumSet_Remake_4_0,gi4zRDm7tWoTmxhiG,drum set,Marine blue,,1.0.0,0,0,1,0,1,,,13
1803,4,1,FtrDrumSet_Remake_4_1,tCiuEzrPc7Gybx3nG,drum set,Marine blue,,1.0.0,0,0,1,0,1,,,13
1803,4,2,FtrDrumSet_Remake_4_2,8MqYzGbsCoz9xdWto,drum set,Marine blue,,1.0.0,0,0,1,0,1,,,13
1803,4,3,FtrDrumSet_Remake_4_3,kR5HhLdsuKKyZb6FX,drum set,Marine blue,,1.0.0,0,0,1,0,1,,,13
1803,4,4,FtrDrumSet_Remake_4_4,2kPyS33rhpP2FiLm7,drum set,Marine blue,,1.0.0,0,0,1,0,1,,,13
1803,4,5,FtrDrumSet_Remake_4_5,NS7HtPaNX7v7XkKub,drum set,Marine blue,,1.0.0,0,0,1,0,1,,,13
1803,5,0,FtrDrumSet_Remake_5_0,6uFGF5enNQrNQ9v88,drum set,Rose pink,,1.0.0,0,0,1,0,1,,,13
1803,5,1,FtrDrumSet_Remake_5_1,mLxY2RyRRnKxGqTgF,drum set,Rose pink,,1.0.0,0,0,1,0,1,,,13
1803,5,2,FtrDrumSet_Remake_5_2,PJJjEasBWCceAzg38,drum set,Rose pink,,1.0.0,0,0,1,0,1,,,13
1803,5,3,FtrDrumSet_Remake_5_3,62R7W4NcXLGHjjjsQ,drum set,Rose pink,,1.0.0,0,0,1,0,1,,,13
1803,5,4,FtrDrumSet_Remake_5_4,YZokAT8NfLk5PDRYx,drum set,Rose pink,,1.0.0,0,0,1,0,1,,,13
1803,5,5,FtrDrumSet_Remake_5_5,AKuZct9A8zT9pEYB6,drum set,Rose pink,,1.0.0,0,0,1,0,1,,,13
1803,6,0,FtrDrumSet_Remake_6_0,2Mepf3AwxNtbuQpPd,drum set,Evergreen,,1.0.0,0,0,1,0,1,,,13
1803,6,1,FtrDrumSet_Remake_6_1,wbq89Csv4yFKDzb5h,drum set,Evergreen,,1.0.0,0,0,1,0,1,,,13
1803,6,2,FtrDrumSet_Remake_6_2,AgSuRHPLTahzhDBGC,drum set,Evergreen,,1.0.0,0,0,1,0,1,,,13
1803,6,3,FtrDrumSet_Remake_6_3,skGBWoy7D8vdixaSN,drum set,Evergreen,,1.0.0,0,0,1,0,1,,,13
1803,6,4,FtrDrumSet_Remake_6_4,wcQo5v5qwiMJAeGBk,drum set,Evergreen,,1.0.0,0,0,1,0,1,,,13
1803,6,5,FtrDrumSet_Remake_6_5,YX33RS9Nps4LEAuNJ,drum set,Evergreen,,1.0.0,0,0,1,0,1,,,13
1803,7,0,FtrDrumSet_Remake_7_0,7m4TkWwHioNTKqmsP,drum set,Black & white,,1.0.0,0,0,1,0,1,,,13
1803,7,1,FtrDrumSet_Remake_7_1,fScRvMgnmwWJSX87s,drum set,Black & white,,1.0.0,0,0,1,0,1,,,13
1803,7,2,FtrDrumSet_Remake_7_2,EHaJpmAkGYBvqyYwB,drum set,Black & white,,1.0.0,0,0,1,0,1,,,13
1803,7,3,FtrDrumSet_Remake_7_3,MEvqWiGNiRi6tERyE,drum set,Black & white,,1.0.0,0,0,1,0,1,,,13
1803,7,4,FtrDrumSet_Remake_7_4,4ssLnGEsdtY7hxviH,drum set,Black & white,,1.0.0,0,0,1,0,1,,,13
1803,7,5,FtrDrumSet_Remake_7_5,xgPa4vXtxPnkP7DzY,drum set,Black & white,,1.0.0,0,0,1,0,1,,,13
7789,0,0,FtrClothesstand_Remake_0_0,uY72TKGgnLfokxbLX,drying rack,Silver,,1.0.0,0,0,1,1,0,,,11
7789,1,0,FtrClothesstand_Remake_1_0,8jkg7xAy54vJYkBTS,drying rack,Ivory,,1.0.0,0,0,1,1,0,,,11
7789,2,0,FtrClothesstand_Remake_2_0,BHLggkqKdJ9wuyk9J,drying rack,Black,,1.0.0,0,0,1,1,0,,,11
7789,3,0,FtrClothesstand_Remake_3_0,w2mcifiBsEznSDyYk,drying rack,White,,1.0.0,0,0,1,1,0,,,11
950,0,0,FtrEffectorrack_Remake_0_0,bk2XrCbH6RKbBNAMG,effects rack,Black,,1.0.0,0,0,1,0,1,,,13
950,0,1,FtrEffectorrack_Remake_0_1,vuR8ruSbHN5RBgZnc,effects rack,Black,,1.0.0,0,0,1,0,1,,,13
950,0,2,FtrEffectorrack_Remake_0_2,JymBk4cHJEP3RST4B,effects rack,Black,,1.0.0,0,0,1,0,1,,,13
950,0,3,FtrEffectorrack_Remake_0_3,MzPageFNYbQGeHaZW,effects rack,Black,,1.0.0,0,0,1,0,1,,,13
950,0,4,FtrEffectorrack_Remake_0_4,nzecjzwRrer4zWn7D,effects rack,Black,,1.0.0,0,0,1,0,1,,,13
950,0,5,FtrEffectorrack_Remake_0_5,kcALyvcE9Do9NCzdu,effects rack,Black,,1.0.0,0,0,1,0,1,,,13
950,0,6,FtrEffectorrack_Remake_0_6,P7nmtm9SBa68zFAa7,effects rack,Black,,1.0.0,0,0,1,0,1,,,13
950,0,7,FtrEffectorrack_Remake_0_7,2JChKLRPZXZPSnfHK,effects rack,Black,,1.0.0,0,0,1,0,1,,,13
950,1,0,FtrEffectorrack_Remake_1_0,GabiAaN63GHgkyLAG,effects rack,White,,1.0.0,0,0,1,0,1,,,13
950,1,1,FtrEffectorrack_Remake_1_1,DTenbt3zvd3Yzkt4u,effects rack,White,,1.0.0,0,0,1,0,1,,,13
950,1,2,FtrEffectorrack_Remake_1_2,XBKHn8Qim5h64u9cx,effects rack,White,,1.0.0,0,0,1,0,1,,,13
950,1,3,FtrEffectorrack_Remake_1_3,HEzgTZRqx5e8iBads,effects rack,White,,1.0.0,0,0,1,0,1,,,13
950,1,4,FtrEffectorrack_Remake_1_4,oGeqpX5bBoRx8sHxT,effects rack,White,,1.0.0,0,0,1,0,1,,,13
950,1,5,FtrEffectorrack_Remake_1_5,L2NzC92BmaXvNcoSp,effects rack,White,,1.0.0,0,0,1,0,1,,,13
950,1,6,FtrEffectorrack_Remake_1_6,SbMSjd49hgRZuYrPQ,effects rack,White,,1.0.0,0,0,1,0,1,,,13
950,1,7,FtrEffectorrack_Remake_1_7,84QCKHesn8zBtbqEY,effects rack,White,,1.0.0,0,0,1,0,1,,,13
950,2,0,FtrEffectorrack_Remake_2_0,ShdttCSdegF4wNHmo,effects rack,Orange,,1.0.0,0,0,1,0,1,,,13
950,2,1,FtrEffectorrack_Remake_2_1,SNGExFWGeJxKx8KgW,effects rack,Orange,,1.0.0,0,0,1,0,1,,,13
950,2,2,FtrEffectorrack_Remake_2_2,G4e7HDAZe5FRwgqDM,effects rack,Orange,,1.0.0,0,0,1,0,1,,,13
950,2,3,FtrEffectorrack_Remake_2_3,Ecykqweyf2eGrSSdd,effects rack,Orange,,1.0.0,0,0,1,0,1,,,13
950,2,4,FtrEffectorrack_Remake_2_4,MKPwo9ExbBMWEAoo9,effects rack,Orange,,1.0.0,0,0,1,0,1,,,13
950,2,5,FtrEffectorrack_Remake_2_5,f2srqWoS9iFCjQGmr,effects rack,Orange,,1.0.0,0,0,1,0,1,,,13
950,2,6,FtrEffectorrack_Remake_2_6,QSeivumun6WPZPSTA,effects rack,Orange,,1.0.0,0,0,1,0,1,,,13
950,2,7,FtrEffectorrack_Remake_2_7,ZqhQoPLBunKqZPbJ5,effects rack,Orange,,1.0.0,0,0,1,0,1,,,13
950,3,0,FtrEffectorrack_Remake_3_0,F3LxMkHLeorZiwtbN,effects rack,Blue,,1.0.0,0,0,1,0,1,,,13
950,3,1,FtrEffectorrack_Remake_3_1,PSvMyakqMkcuvyjdo,effects rack,Blue,,1.0.0,0,0,1,0,1,,,13
950,3,2,FtrEffectorrack_Remake_3_2,arNJ4hFF7YQ8oxuKw,effects rack,Blue,,1.0.0,0,0,1,0,1,,,13
950,3,3,FtrEffectorrack_Remake_3_3,jM4ARnEqpPMPDQcY2,effects rack,Blue,,1.0.0,0,0,1,0,1,,,13
950,3,4,FtrEffectorrack_Remake_3_4,DN8gofBsF2ufGshib,effects rack,Blue,,1.0.0,0,0,1,0,1,,,13
950,3,5,FtrEffectorrack_Remake_3_5,LpCGc6CkxJjQjtqey,effects rack,Blue,,1.0.0,0,0,1,0,1,,,13
950,3,6,FtrEffectorrack_Remake_3_6,c9uhh92ESGomjYLse,effects rack,Blue,,1.0.0,0,0,1,0,1,,,13
950,3,7,FtrEffectorrack_Remake_3_7,bf7zShqvaAHkBgMyc,effects rack,Blue,,1.0.0,0,0,1,0,1,,,13
950,4,0,FtrEffectorrack_Remake_4_0,X4MmM2ZfH8SaQDgJs,effects rack,Red,,1.0.0,0,0,1,0,1,,,13
950,4,1,FtrEffectorrack_Remake_4_1,xkkkawpohhJS8W2hW,effects rack,Red,,1.0.0,0,0,1,0,1,,,13
950,4,2,FtrEffectorrack_Remake_4_2,pLmtKXJQhpyf6wpMf,effects rack,Red,,1.0.0,0,0,1,0,1,,,13
950,4,3,FtrEffectorrack_Remake_4_3,mQz4GwHdWrGi4spro,effects rack,Red,,1.0.0,0,0,1,0,1,,,13
950,4,4,FtrEffectorrack_Remake_4_4,ALDCWmeEdackGmACs,effects rack,Red,,1.0.0,0,0,1,0,1,,,13
950,4,5,FtrEffectorrack_Remake_4_5,Panq2r8DmHHJ2WKu7,effects rack,Red,,1.0.0,0,0,1,0,1,,,13
